Hash,Block,Age,From,To,Value,Txn Fee
c40167ef8df41f0426b4973f6997ebb74dd277242563f264e42f9291ef39aa52,19790969,2022-12-11 13:22:58.089916,c44d01bd7caafb60d35af04b0f30e5a9,bf6bdf9eb6079957a59be2cbe74f7769,4.56036548 ETH,0.00452237
76626c37660f7f24125894278df32ca0c2278517b091b2dc1a7b3b7844f26b7a,19160234,2024-02-19 05:29:20.051579,9cabccc780ccf078498c40fab500e0d5,f67de48bcf7f2231b6ca88a669a36527,9.61401555 ETH,0.00435693
0f133150a546a86baca0d1e300c88596a5595dde3e0e31a886c2b3561d1605d2,13109272,2021-06-18 22:28:57.890005,29e99c5cf2ac1067d6ddb6d7fc0e3223,686e895a5e3c3813279c8ebe7dc6f70a,4.65531852 ETH,0.00475702
5b109b1381831830387cd133b3c7d0284a90544d1d8e7541bd00222fcf1bc3e9,11873174,2021-07-27 12:08:31.129695,bed29e87b4a8de92cd440fbe276134a7,ef967af20f94be96c0331d5f47af3bd9,0.99095421 ETH,0.00399907
4477163ad7e7be564c50f1e64ed95ec6153c761873b3157fafbc27646073b4a5,14863473,2022-06-28 07:17:00.039867,7be3b8283b62bfd1a1f8976f08a27e1d,3694f1e20bfb68c715e955b42d1b10bf,4.47378178 ETH,0.00720910
883dd290b97bc40ba2b1aa3db0176387190c19480297a115971209a3c0c8d055,15144940,2020-11-25 16:11:09.554183,c5973c912fa0c9eab21474599198406b,a65c554b742e060ef3349b73a031f749,9.38347644 ETH,0.00508798
4367bb017fb3cf9350a2bec2dbdbb6370ca5676932c2e55d03e790b847ae2b9a,16455151,2023-06-15 00:37:46.997685,7191dc2ea0c0e8557faf1bedc2940395,01255cdf89489675834c0a37c2800cdc,1.36964971 ETH,0.00222056
ba0a53c6702e55123c0648b5a705dc80c5af53198c321d179a6ec521bf6ef96a,12907273,2023-11-20 02:40:41.244834,93de429769da3c06be8a10b4e1839e65,9fd3dda1b1b081f9fae8e617b96d5a3f,9.00780720 ETH,0.00187167
a798ba73a6f6c881e07ef5c1ff46887f06a1f8719cd0b1bb83caa253a2c7d7bb,13055494,2024-02-05 09:07:32.610186,66f396a71f775786a179bd0207e1277d,f57a2834606fa3c55386ccb800b4aa6c,7.94063653 ETH,0.00825667
25b9af7858186c048a8eddf1129424db93b5cd3c806664e032225b4e2a7bdd60,17916493,2021-09-16 10:59:23.404163,629190f177ecdbcbe82b0a27795b988a,41938a1dc120260d43434673173a6ace,0.79400368 ETH,0.00226533
2dc9c5797e1aa5a1979d42d214b133b1f84de2030cf1960d61b935d832601dee,14763709,2020-04-08 03:05:19.208937,c26578d8e458007b6df311bc9b9367dc,06589b25b8d381b49e537b8578739042,1.40843926 ETH,0.00649920
37303f143aed058e05b468128277cde0492e982c5d9861bafd623e4884923d2e,15021653,2022-08-01 16:03:20.161043,d1fc9823f8bd185fb526d8217649955d,94deac4f7517db3735fb77913c78064c,9.54035238 ETH,0.00857314
490c974848cb66f22e903f5883d1ab790616d94aafca6f144b59e807fb4cadd0,19812118,2022-12-12 05:00:39.591106,f7b10f77b93c438c632ee7522b81e4a1,c72831f5381656bfef0c8ac4776a9558,4.22472191 ETH,0.00687903
37d7e0b2f4019b1de638434fe550d03bc5eb67e9688fe937062cd736b4c17a7d,13324677,2021-08-10 07:26:38.234307,1b5b0f9c83046364b9939308fad3a32f,addfbf76b8b07cdf20041e5b23ca6383,4.27904321 ETH,0.00284990
8d9e59b92e14d54a9f0a426da12bd28996149669dfa3bea293580cee4099fa69,15439745,2022-07-08 08:52:20.374095,d263ad78669158d9639644b1d4d294a3,a25bcc14e196aae6d0811d951dc11720,5.34708135 ETH,0.00400769
fa3345a3d1d2b3b84f9192497107f5da04259e560f345db321d068e80a4116b5,19989899,2021-03-27 15:23:28.371462,7b3ab97b09806a4832deb13079075d59,e1e39b2579d9db9760a6078da8c83eb3,9.65804072 ETH,0.00403475
ae0441fb2c346947b7d206adc203d3f42faafbb1365e839a3dc896d20124140e,19647760,2021-10-03 09:21:09.793943,31a8edbc2b67a590555070e075f98ecd,0987b2e65d81bf7443908083bcf02e67,6.04068131 ETH,0.00858909
f2e074fd56d7444980f7057a36c2e056c1c693134c3cf2f9379f98baefe10c4d,11583674,2023-04-19 12:00:28.821872,ff4bb8c5caee4dde51ba9df6d394348c,78569900e63458d4c24fb510076e8fc8,6.68609083 ETH,0.00564034
0f8673d0597373537ffe2983b1b88208daa74850a1ad6955ea3c2f6e3c58bb8f,18985305,2021-08-15 19:11:28.579900,48256c9c4b7f93687e60c64b8394da03,46a4d78c7e44ef75ea2e8a7203ea383e,5.60049096 ETH,0.00143019
ddbfdfc534ec83828efba119cb3a88ba213d47681cdb270a03cffc751d8a0f08,11407387,2023-08-20 12:35:51.697181,12b5bd1125523ff44bf3c51741ab08b1,a5279743eccbb9b298b8e15c789878d6,7.71441164 ETH,0.00179179
9cdc31e035644d6a8bced2175ae4496ea4c53c076ad7091e1321e343471c41d4,10906958,2023-04-25 20:08:32.539947,1a109d2047f1b0d6c49dd8460a509ba8,64e5033dd1bb77b01be005fdfb798e84,6.29710889 ETH,0.00462388
3d0a08afb458794cd6178baf75970133a4c4aa2f28b1b380ca637232cdbfb345,17693501,2020-11-16 01:16:12.863954,a043ce8e07ddd042dc9e8f4f3cd25873,56208898e5fbdc235d931d402b719618,7.85716144 ETH,0.00650105
ce3958d054473404d32affbcdb773e38a236edd0944b880a9f50616a29b2e746,12847583,2023-07-03 17:03:39.132056,022537d7d001db5f607641a47430fb33,467f0ffb7d3cfbcdace136185f4faecc,4.11778491 ETH,0.00153950
d9e5b438cd5c4777b2e997016bc398fab48261fa6e161962a2bb0c6adf20a620,15388104,2023-04-23 05:12:39.944206,9e7ab7973507d3fb245690fcde425aaf,8ce6a75a29bd85d78405bbf0e93e1ca2,0.87425287 ETH,0.00455514
a2b1b1af03b15dd12255270fab2fd334a0efb87d8e771786500cd4288cbf21da,11536670,2022-01-31 17:18:03.453007,2233ffd1b565b5ea5e518f2406f6b0e3,e792275e782e41c44c9c7013ba018944,6.67635795 ETH,0.00667620
87c9a5197a455812d674aced80b3e16c38951787be8420decfbdcbaf6ce0bd6e,13719108,2021-01-26 15:07:54.446306,b295137feafc5fc1316701b801dc2745,f1828bd4e89301477a455c346b2d554a,7.39068857 ETH,0.00394656
dd19e00ff641ef9d911659b2e880af054688ebfc7a5f01f5c7d49ee227881aba,19944383,2021-05-07 02:32:31.750376,6907d38cbb431197ba0451d542f6bdfa,3f8f66344a085c0cd6b7949073076c1d,9.57679015 ETH,0.00124433
b6ce0c88e7a94383346efde7d83b991cf01e3ed88a0a8b310bbf1b1cd35c18a6,19255092,2020-07-28 05:00:36.352436,276aa590b7effd1c47b3e01f62ababa9,71ad8eb7561c8597590b796f3f7e8953,2.45907206 ETH,0.00962546
00aba851bb69a0cb1d697aa72a8fcb108823a9d1cd018f23ec40c373dadf16bd,14955572,2022-01-07 07:35:19.494177,8d31090c9b1fae151b82b1736a04fe2a,6ec506a89de66180cd805797de52b59a,7.11316455 ETH,0.00832860
13b4ed2cc404d5e9a801b775db4dfb8f2a0c01e6e9273cd089a952cfc74854d1,11304400,2022-09-22 15:34:03.640880,a5e560eadd848fdb36325af03890f8ef,781231e57445bd5bd2e514841f6c76bd,8.98483564 ETH,0.00466648
0bf2e3b03734c0ee5c02d504640811fbe4af716b3a59df7a5a091fd9ef817415,18095540,2022-07-25 07:50:10.694543,7d414d50ff0f27d6b7525d46c22f36c4,d353c404412712ccac3dea9f9065868a,8.45695617 ETH,0.00205608
e9411ebcbb47e8b676335b65788403279a2c6c7c21d8d13c08811a9aca610261,18689824,2020-04-08 16:32:10.324746,650fd87341fbdd2db6814a4f7048fce0,6f9d5b3e875f4607b993eed214a3c22a,9.40396558 ETH,0.00423061
a313f47a5f39b56d4942a38d530fef664ed764eb16e450ac043f97df5911f413,14466044,2021-04-19 23:24:39.037832,6be13311088c0e83d47ee798531637f9,b2073b74cbe30440f87ec46336e13d60,4.39501177 ETH,0.00825770
a34f04908bc25788d62fdb926aea341c7c3cffb585390d49275e9071f5bd8625,10720062,2022-12-18 05:33:25.037923,06e6a45b898ad759534ad30911e74615,f4fba8eb3189d8b64560e53a7f898211,2.80816393 ETH,0.00930214
bdfb0448b4c356635a1f05f52a70f448ed8b8a01822e042e1aca676bcb7a8aa7,19046872,2023-01-18 21:13:36.697091,a072914cfc109edd02c3787396c293b9,dd8c30686cd994366cb28246baef0309,5.55921102 ETH,0.00736288
a802c435f0b04996e247fe483fd2e64132567a6a903bfab34c823fc2f5d55d7c,15084148,2022-05-19 11:17:49.944175,6fadfdc9d6c68d2e4143ab371f59391f,07f4b4c6139fc7f2e82986a9ef76320b,0.08720237 ETH,0.00320035
530d9d2fe32116f9e1a5578279ed6c25f9ab0d6d361a56f43ce9f25fc72e223e,15679360,2023-05-20 04:57:17.455008,007cbd0fde03996aa411a07e0dfc7b02,1b24d12040bb163023aae6a6142d91a2,2.00418607 ETH,0.00356549
b146c7641535d5f76cc89a0a68a7bef256e39c8e01a00ac31063fc307745309d,17794375,2021-06-30 23:07:46.598311,2a0a9ac8b246e81700103100c69d06d2,c707d7e0fcad47c96349e167627149ae,8.45807608 ETH,0.00472525
f2a24152812af9226f1afee1111039b667631bc9579c690487193ea63567363e,13300496,2021-12-24 15:30:24.733902,743eb60cee76a8e4d4ce9305a1f38ace,cb51c621ab78a7e55ce813cd25c9a152,6.65309578 ETH,0.00444684
eea5fd2ee9c185830e9b8b10c469a48e50f354d6cfcd2677ec45fe9ffc7829d9,11733246,2020-02-09 13:59:27.989146,541bbbe5d3e96e204179c269ca6ff474,a2d0d24fb2ddebe2509c3984abd6e09a,3.76729515 ETH,0.00151087
91ab754b13c6ec13c78f71c8d1d7e4a8a4108a63d9a23b8031ddb18829b886f2,10855028,2022-06-01 11:13:57.045117,ccb0f08fd396b297ef89e46ad763dbee,b624b9e9638817f40c0217a55e7a663d,7.29892499 ETH,0.00637517
0850b89f508c2414aea6f9d93c70210b057803a8ef46b94f9a7c44164398d4d3,14669019,2021-06-07 01:36:57.459169,754f727de19298e4875e1afd2b948561,8ef24a3819cab590664e4f29722e45f8,2.40608764 ETH,0.00210055
079ceae816a27b3ed2a786c7ee7199aaa3dad85c16b764c7186fe19ffd5adfd2,10144250,2023-10-20 19:23:46.535312,b41da255f024e7ae35104a02e2de3a0e,a9de78597a5c508126b9b8c83d857eb2,4.51831755 ETH,0.00785405
e5a58306177be879e4bcbb51f718bb90e32531d5880aa4f4f43d86dd99bca0cb,19932544,2022-11-02 15:20:24.344895,6db8d4fdb64611b6fd4058756375d6fb,186a4f55ee645f7173a224ff114c25ab,0.76245555 ETH,0.00124496
79709a506ce38d73955c1c9d54782b397d4c22941e7bd1f439cb51c578a5be5f,18329186,2022-01-05 16:57:16.352725,f69e691174e0f50ea699fba8f827064f,70632b3f9af860ebae272bcddebb929d,0.21976880 ETH,0.00380323
634de575bb216010a2f62e30ddb7c9c0d3fd1669e5e7533d3523dfcf811a5be6,13901515,2023-12-06 03:37:29.737018,37d1f6b28de23798571e5ba0030916a0,0ae04bdb30aa86942ce9e1ed11646d6b,2.13175587 ETH,0.00959022
e3408adcaacc9752e0c6acc12360060d60c7b5bde5254f71cc4cedf2805e0733,11362900,2022-11-09 05:48:16.548433,3c13166927aa85f438a4b6376c472d29,fea3c66867ffca58fe9fc80134e7f3bb,3.51945437 ETH,0.00755268
86254aa33a4c3c087a8b4e01e631c1137b794cdbb70bbf5e4699c8602390ba3b,18575853,2022-05-22 12:36:06.527625,bc87a5a85c77de0199df25c2046cead1,a820e3d330a141c8fbee4ef339912e7f,3.14159477 ETH,0.00982462
278dd58d11f7842ea5afa4899f9998563bec41ae12c35eca8a03c7e916a2eda0,18733864,2022-04-18 10:26:47.569825,62226067e84337990a7fdda5d43c83a5,55d3fc95a808d4745b47958257362e16,0.38283335 ETH,0.00868075
2378cf503676bdbf59b27554aeeaaa25c7425d795a58835981ddcc1dbfffca0f,19042282,2020-06-21 22:49:12.708366,ef82ca3ef1b9a0d3855f8258273998e7,3234275403807c6271d01730e1d609da,1.04928526 ETH,0.00647697
ee239b85db3a82c180be5bd2e64cdce05e3adce3b7f56b7e7174ecf579ddb9e6,15288490,2022-07-10 23:37:31.043580,a015ae606bd8f3a3f21c89b23637270f,08e1b110edede1c9f82edd78d9271385,1.94379393 ETH,0.00679386
fa8a558f8eb026698ed3b622044d5ab3b6856138d8f22f9e2c7e1f58d53a1219,11908835,2021-01-30 23:38:25.950493,e8984013a0203881f4e51f55b74f69a9,66702bcd10c14fa84e781035b64cb2d1,6.69583496 ETH,0.00985853
a80ca94ac26a59ad87ac5dfab49a8c2590077165e66dba5584bcf9d9d868d640,15168171,2021-09-01 10:22:44.895838,771cd849b36c5ca514384b468b121486,051561b3bc8ad696d0b61c1e7cd5458f,2.49128791 ETH,0.00233859
1d4ee974b1dbf4c2bd572acd1613198b44dd94b3dffbdecbc6d49e3a6e6847a1,19089042,2020-03-28 07:50:12.030129,70235ede30ff4cc56412166be8b0333a,a5ffa8f47088ccc36bdf5b925566d0a6,3.52770156 ETH,0.00820353
96f807e6bc522fe1bdd20ecabe197e515d21fb16c6252e386ac81b7e4f0ea6c5,19786681,2023-06-20 13:43:38.392946,0ddf8b0460c7a8780fba8c46f91b30dd,f46ff5d3727e6cb2add9578ef56f11b7,9.78260854 ETH,0.00952802
822c1cffa5a47374ec5f457f73d69a91f68def214617483fc2a04c9a04283bda,14902554,2020-06-07 11:13:34.690390,3a825c70a9e1991eed3123cbae9d13b7,9c5e59cafdaecca1b8dab5f9583a27a0,3.81724389 ETH,0.00430710
31a924c53d80b377784de7c63e5b5481f0e4a57b54fa66184cbff44f5d237ba3,15929602,2020-11-19 01:42:04.616892,10232467f566df7cc7396009e77286bc,0855068e1eb6840054825c8929a1187d,9.90632128 ETH,0.00710624
b05c7a53307cebf869c8995262f5b38e8550e881fcf5cfd81d66a2f8cd94677a,14293457,2023-08-15 19:16:18.705931,36513c77807ed011feefc3af6f9e3b7a,b84142424051d6c0d00b05179b6d1a4d,3.73890102 ETH,0.00167588
7400e6a56105999e437d0970230694df87336caae68e4fbe101dcd4d10be25c5,11347401,2023-04-16 03:34:20.330482,adebef86a1f31b333dc370f822ee9e04,8cb1ce76b36e9300507dc13d521824e8,8.58286864 ETH,0.00969095
ed9fde3a48fe9967d3491aadfa4cad4ba427992c142cca6c7c01f886f5b08f7d,16323618,2022-01-28 08:27:18.893384,897a77d91f8b6e1f0c6f80ef2ce0b3b9,9a73431200a7dd0a0d115780d6467d67,4.91152943 ETH,0.00608097
2d48ef742441f06182d4d47bb56dac28196490bad56feb9d3eb4ac938f30fd20,16230378,2020-05-11 00:43:53.275583,89cff5ec7b0847f49ec9805f0c2a79a7,aa95b061abb67059b95a601ac42a9393,2.95316920 ETH,0.00452315
82f3f7242482c314221393854d07c70cfcd9e2a34fd24dded84ac562ee4aed02,15565311,2022-12-31 22:47:05.520520,1b34fed1131f9296b199c350fbe7ea2c,b6333923c833781d10c949feec4436bd,6.23564494 ETH,0.00428338
78177faea83892363ef3f368d6c3d2029e75de92b1c6101be03997f86eaae8a0,13448532,2022-12-18 17:19:10.709443,970edbe2ec4e3bb416f9640713f5e89f,558d487dcb03455f1a0ea55a0f384a05,9.99185244 ETH,0.00514485
14c316235d216e50465e610dce0cad4b666454f2e6c6eb0ab4266402600c5774,15365058,2023-08-13 08:39:35.628163,70c32cfb2169259834db1c65187f7f4b,8a8e0ada25d77508e8c2dfd5bcf75239,6.77614036 ETH,0.00743968
294b493ab8bb71c48b65011658297b5a272d306e89b4385ad0fd255ba79531cd,12404999,2020-06-07 19:03:30.386302,a42aefd96c280cca93199dfc65541b41,ae86b039e4d9f8800019081992d8bd24,7.57273521 ETH,0.00622345
f6bb822ff70f908745c43eef5870ff91eb2317ece6098d6afffc4cfc9b8afa3f,12180488,2022-11-23 18:55:51.810493,0f942fff3f357459dbfc78e71d7d342b,e719c82e536d5664515888017db5831e,5.22104512 ETH,0.00271510
33de83c1dcb217c659f7bcc811a427228bb6ca49ec28b1d6cb98f9df43a714e5,14064401,2022-07-17 00:21:53.097457,dd4aa292b837d9d552348eeb485694ea,9df77f31abdea2533dbf17a2e514a5ad,2.91889081 ETH,0.00104634
6e21487ca9b2fbcd78065752317d54bfcc34a49e3b9748854c066514501af8d1,16222236,2023-03-12 06:39:13.586411,c0d49bc9a48c3a952f4580e9029fb496,2b06796bc42d8ead762ae0ab51fcd7c6,2.14772047 ETH,0.00307365
ebc482c5baffd29f8a1d7d95958e089f93a43e836efc1b37d4d4c2b32cbd334c,12482259,2020-01-03 18:05:22.355494,856466993ddcae28496195a1df5e50d3,66fc5618a3814ced60ba0c08900a74cd,2.63338765 ETH,0.00217878
a995a7b7e3a8637da5590997e389b23eb1d5583a0002ae5af49c941ac0bdcb2f,14812510,2022-08-21 08:30:40.372641,ae5a6f1f1e2e9a5b3ba16c69f5743d5b,7483f3af59b6870b3124387092311a9f,9.80505504 ETH,0.00436048
895c6c864de2ac00dc18f7b2b995c362ab34bb36b985f6d3feaaa0acec642943,18821003,2021-02-20 12:32:06.888014,fb34032f5377f4fb57eb8d1c2311bf62,b51ad13a155a0a5189914ebc95d59c44,4.96255629 ETH,0.00725866
5dd105b03fdba1d5fb66b3b98a70b27facfee4f0bdeb4eafc25762ac2c4c5833,13294524,2021-12-06 13:26:18.620399,1376435fc186806f3db91f20884b45df,ce784493bd35831208858b2ba399f76d,8.89943695 ETH,0.00239026
cece224503fada33aaa7179c69f98ce1e1a69372f980141f63cf458fb9039652,17058113,2022-02-05 15:38:56.004706,7a0d467eebce32990880d61f23b4215a,3ef2b7e5a9f47e2bbd8739553b57c35e,7.83601106 ETH,0.00708271
35f9dcff7a1fd852b36452df0def263aff14376b582b8a6d83328a1dcc709e22,16541950,2021-12-14 15:16:00.947088,c0100185edc76c7b2e8708c9b550a995,1ab713d8995f562972361589ef3925a0,3.18063597 ETH,0.00104548
4ad4a6dab9cc48b1cdb2a79be59cff8eb1f2d23f5c7f04cceb2cb3eb4d4a1435,19551935,2022-11-16 01:29:03.498245,64aa29862f252e7a8bfbb2988522a101,0161a0b366e957720b0c3f552a3a7027,3.28514636 ETH,0.00843764
4e5b7c615074e8349cad171a611ab75bf73fe48cb315bd72191499e58e1bfb1b,17174619,2022-05-21 14:27:25.504486,eff872b3b74768b374b7350b0a09f0ea,519229f3e200a944a8e47ed5bb4b4d92,5.99198268 ETH,0.00642835
cfa679cf18a0b0dbd8ce14229223872e7e5350b3377f159d7cd2d4fb4f24da83,12864061,2021-11-13 22:28:32.517520,32d1aac221cb9f33559b2e408fbbd77d,354e7f483f141b753be26b9df4cc934e,9.92556555 ETH,0.00654419
aa46bcb8a8d1aceeee6431ae0895354e1af9d8d365b04f3c819ab5380881577e,18254843,2023-08-17 05:25:26.520246,f3adcbd001b5934a5623cf4112677380,d9d3a7f8d6d6996d50b5e3bb9aadcd7e,2.27700789 ETH,0.00540582
92ddea784468dd0b80cd851c7470ffbf54d0c01c83cce8b9c06b5b9845175c76,19794085,2020-12-28 22:23:00.465161,a79b6cf6b7b5014e0b09dac84a9a5e69,f5c2bf8436c052dac1606c35fca641f1,0.71782830 ETH,0.00117822
ac49b27f3e8a4e2c5f555b6027f8e62187da82dbafb083f6be03b7bb2c3bff2e,15480857,2023-01-03 08:05:56.761998,08bb104a4dfa37317680097720331486,2088f0e1aff49be87392c6d4f0667d80,1.60564835 ETH,0.00476563
85516a5c0a1358294700cb5b75c9c1575f4a113e907c651e1d6e9546cf2ea6f1,19228607,2022-06-04 07:54:16.809201,e5e885c31de54889e66e3131fc573619,23611135c18012d97f60e13a023dbd8d,1.86824732 ETH,0.00422680
5e7457a2eb2dc167eb500e3d149420e8e77b56acffc70d44efaf0a3587033801,18734238,2020-07-30 18:51:33.278112,fa1733979c94cc42938de4d2e150314c,48844a48538c025eaa05be75424fb8b2,9.22430716 ETH,0.00398778
7d8c839e0985b6ea81b549818696dcbaefd9a8dd32413d07e8b3261e814ad935,12630175,2021-05-15 13:43:20.221583,b4a604b95851cc25af45897d6ecfcf79,ac36ab3dd4bdca8adf252a2a3db7d694,6.18628476 ETH,0.00294162
34cf852b6288a90dc13f523e792c4ebe3c0f7c239ba726ee0b5a97862e91ab8a,16457227,2020-08-13 05:54:30.312783,b5161769b8348d7a400324e0be387b1b,5eaf1ebc04c24e35496207b5ee4b3a73,6.67033685 ETH,0.00464118
35c118857acde4aeee7b1ec81a8395d7f2afca83cdaf14eb5e8aaa0bd3fedd68,10311916,2022-07-09 03:20:23.236793,0d977c61160f2df5d398e7c7a4426337,e4d32c874603f22b1be8e805c268d539,1.18579699 ETH,0.00165103
2dc749e75218f3b618192736e896f4dc81028a108f5f5e022137dbdff8a17236,13536435,2021-05-12 01:40:28.337260,d8b518e634bc4877ed0a7ad59fe979d8,91531ccc554d0b3e9129d83ab189ea1d,1.39690793 ETH,0.00996850
204a5ab79354322dec531b6ab376a179fb4b37fcc46a776cb3ea6d8212c22668,18365409,2022-07-02 22:07:46.256848,7c0c3e8013c65a6879003baed102cedf,3323b020d5b8b9eba0f7f27483f3e182,3.46923167 ETH,0.00166096
c74983036cf4db6b1554b39d2c5def10ca78e1385b5e71d29b8715f9b3b4301b,16709705,2020-06-22 15:35:48.483060,b89ac7ad8a8001470f1df3c72a39690b,4e1da4ee651bab3c94c6f1e5ab496674,4.44683380 ETH,0.00646388
9404153df041a76f782c98bb438a4e322654362ad73b1045a96533029335c5eb,11127923,2024-01-20 22:17:47.583983,fd8b69293b02a68139a831f73b6eff6b,33a984c72d4e8a97fc0ad22e80ae9c9e,3.00125595 ETH,0.00355446
19a2ea5c0c5074e26aea00e6fd4e418cbfc32ac4f322e9068293cf8f2b0a6b8c,17860630,2022-11-09 06:02:55.593174,bcd53ee2837598ef0b15fb2eab19941d,bcfbfc410f7cb4269b5b4d9e5ece0316,1.37831040 ETH,0.00947865
c3a0fe0ec30ecb41c12da0f14a8a28f1efd2f3c5fb701193198587ae5872d4c6,10014274,2022-08-31 14:06:29.739469,d9d39fad2b3b887451bac3ebab11cf5f,1368209d363b29bf70ba2761d4e3a3fc,1.74580026 ETH,0.00911962
1ecb681cb68f2c1e305c9a150859549b447ca83e4f3b3d8278b1ae2c02a9ddc6,16308518,2020-01-20 09:33:29.896062,2abb63cecb9af1fc9dc038a49048ecbc,e8054a4f31fd4a9be842a15cf879a80f,2.07804200 ETH,0.00838824
5776895b8e8245f7e3e9abd41af29d74654612dc2f8ff1267a4d6c69bd51555e,16804443,2020-01-31 09:59:31.934821,1f0bc2363bf4caab22e88879b1b176b8,3c920ec551ef9dcb262cd546f61e655f,4.65569367 ETH,0.00810282
1a96da3ba05040c349df14c035e0fa4cde0071d8c3c81882bd119bff3269011d,12299826,2022-06-14 14:23:36.324001,41e3b6eba219a64bc576c106d182ce93,bd74d9ca06971b5292c612113c4652a1,9.49691417 ETH,0.00734977
c4f8cce9c7651007247081deb6deefe66a91729bac55c24566d0e82a685b7b84,14309571,2023-01-01 15:03:03.525160,1f7d0bff41594595a9bb4211b67ac11b,7a98854f2208d4dc7bff2540c43d5899,4.45410558 ETH,0.00358197
66fa9ddaf5cb9aa91fdd2156d7a2714a2e1f86acb56d9160d60f615bdc19efe8,16274326,2020-11-06 22:14:04.842878,336be23a185b5c91a9d588f76c79282c,88c1594a302776664f11b2053e52ee3c,2.64351046 ETH,0.00415798
dbd16c61e8d64e643f3d2c704a9ca979f1bc3b31be5ce1857505d42fa4182f40,18564379,2021-02-19 06:47:20.090733,c1f77d5867d6ea0ae588fd8e5f692f2a,d0d9a912dc28975ccd74002f9621e504,3.15563565 ETH,0.00761138
4438af787c4710fa61f8c6f00322064412c838a9d75c7dcd76c0bc86900a0d2b,17943494,2021-03-08 05:53:42.326985,524c7cea02450ec6ea2ca2288e2636bd,cb01dafe38b8aaf9a3abc7a35063ec90,3.54545964 ETH,0.00142655
8509edc046676df4e355ba1f31a5a6a264e036ea2e7abb593113fd9435baa643,11332860,2023-12-14 04:04:45.622201,846893b92c7f8edcc90fa3afab275e14,0982c17c3e6a63fb8e4e02d369e49cdb,3.87950523 ETH,0.00864210
863d7af7d5520096c43cfbdd7d2e0c5f713df62275061fd049f56c4e8f1aa471,17129733,2022-10-13 08:13:33.153541,cbb6908eb27a4af910af29dd30c84fcc,757cef981ee61d5aeaffffeee28db30b,5.03354084 ETH,0.00995628
6b0e66ef4fc9a7d3cbc12b3c98fc1c37d804c62fe0133d963bd5d16372a89b7c,18127178,2022-10-31 23:34:09.590368,eb241650fc89c5fcb6255735b552585f,9ed7a19cdcdead885e1eb6bcf7d8913f,2.04600139 ETH,0.00426027
e70552a5469e618bea8b805bd02c585b7dfb62eb1586543153328313cc29fe34,11143709,2020-09-18 13:43:19.056366,11453be0ffb1afc6ac19f7dace7025f0,57ffa361ebd100f384b1a5441f75fd52,2.50388322 ETH,0.00749711
27d3ab69936b5312958aee0cd365440b07af8fe3435200be5bf318270cf0bf25,15917258,2022-01-29 02:37:18.587290,2ec9df8f8aed8e1ae94b7bafa444d4f1,1d28fbc9a01bdc9562af54a675abadfc,9.93880161 ETH,0.00859065
e2c7147068bdb03f3f6f6c0f497c457e1abc227cbbcb60719c049b056dfd754f,13197765,2023-10-04 07:25:39.599434,fdd0c3e9898fce991398bfb2b102686e,95150f6572027e5a471358f8859a2b6d,5.29794399 ETH,0.00302820
c76acc30c47b6a3f1a53a9ed69c378f034dd9fc0107c15b6ae24862cbe6fbb34,18946248,2020-06-20 00:04:43.772248,99ed73052e1132ad727714e8b3dc449f,041779284c06f0fe8f8a9d910c44489b,1.95083469 ETH,0.00168868
e92f3db5836dd9a50cdb822fa494cf3549e02918eb9dd3803f66bcca19839c94,18640540,2021-03-04 09:38:39.663085,80085b005deb6b2b550ba625a9215d59,4a319e12d6d2104dd2a9989b6bab4ed8,3.25379867 ETH,0.00119767
9a7fad06f101d022bcd6e88e85acbe00eb3df130192b310446e1a604bd313b6b,14182979,2021-11-03 03:21:24.256057,ecebb46fc264dba399417c68bad26140,2655485a84a6ab4b6ce27fa3edbabbf7,5.24072584 ETH,0.00858930
4f96cdd283af472f0bb394551a6506709facc2401d48b6da1f7166e2efd3b407,18842764,2020-11-27 04:27:16.082939,903d86372e0673ec8b42981ef3a396d9,c3aa5de7a0680c2046a70430c9042d77,2.85481634 ETH,0.00548689
f07946b4a47e88e80cbf0cb1f6b44d2243b1a4f54f534623fbdf79cf5b1bd605,11390069,2021-03-27 21:35:54.410086,bb1575e733b9bb08b005c41ff02f8ac3,63c1bb1b74930a4e7e95027dfa3893ca,8.83492670 ETH,0.00110871
ca79aae1d48406ecba92785856fc9c4b93094358a2c96e833afa4dcb68885cd2,18935076,2020-01-19 10:33:42.311980,f8ad33b46236318ab22644070ece124c,0e420faeff0d67a3a0ba02de5843d7ab,4.00122771 ETH,0.00958822
b3d109b9ad5465edc4eed2f7a469352fc6141de68c16d22d4f4ef6dcd96d03a3,14857288,2022-02-06 19:50:55.806034,7e95cd382968dc53cb6d39547d91fcc6,47d4cf67ff746e1f93998fc86e00bae2,7.66545660 ETH,0.00317926
ada05254386d4a92840ddff8c930c11d439eebb4e5d3a951bb3ee7f2e1a01d28,18973116,2023-04-14 06:05:11.095691,5bce7e653a939fd552be62328a47824d,bed94581b6b673e9e7a82f9b1a062ee1,3.39141178 ETH,0.00101940
cd54a1f4ff10bd17a58f8d85f4b72c412afe0ae32effa1872ca021030d0422e6,18616559,2021-09-09 08:23:35.735916,8e9717b8dcda142eb2ff9a5829887057,f7802030bbae0e8d65fd55ebf62ed383,5.47908404 ETH,0.00848704
